,Open,High,Low,Close,Volume
241,137.05,137.11,136.8,136.976,365697
242,136.965,136.99,136.68,136.709,401533
243,136.71,136.74,136.6,136.7,231083
244,136.7,136.81,136.575,136.74,192084
245,136.75,136.81,136.52,136.54,225452
246,136.55,136.94,136.45,136.91,337104
247,136.92,137.06,136.83,136.83,218921
248,136.83,136.95,136.78,136.865,205659
249,136.86,136.885,136.74,136.76,119394
250,136.755,136.76,136.41,136.42,341340
251,136.43,136.597,136.38,136.585,266702
252,136.58,136.71,136.33,136.39,167731
253,136.4,136.465,136.115,136.155,357406
254,136.16,136.51,136.16,136.33,150640
255,136.325,136.39,135.96,136.0,335613
256,135.99,136.04,135.81,135.985,255931
257,135.97,136.06,135.88,135.915,211612
258,135.915,136.02,135.865,135.915,246138
259,135.925,136.02,135.925,135.97,110082
260,135.962,135.962,135.72,135.73,142973
261,135.73,135.885,135.652,135.7,133853
262,135.72,135.924,135.72,135.88,132154
263,135.88,135.99,135.785,135.98,143327
264,135.99,136.11,135.91,136.06,169845
265,136.051,136.09,135.675,135.68,155005
266,135.68,135.855,135.629,135.765,190517
267,135.76,135.925,135.665,135.7,176002
268,135.697,135.756,135.585,135.605,125588
269,135.605,135.695,135.53,135.59,115284
270,135.57,135.72,135.495,135.52,222383
271,135.52,135.81,135.51,135.8,135607
272,135.805,135.995,135.805,135.975,157031
273,135.97,136.0,135.7,135.7,168049
274,135.7,135.92,135.7,135.9,90821
275,135.89,135.945,135.862,135.91,68845
276,135.91,135.92,135.66,135.73,122553
277,135.72,135.88,135.72,135.785,87831
278,135.79,135.85,135.64,135.64,91680
279,135.65,135.695,135.49,135.5,459444
280,135.51,135.73,135.51,135.71,125938
281,135.7,135.89,135.695,135.88,122128
282,135.88,136.09,135.88,135.94,191744
283,135.96,135.96,135.835,135.905,176900
284,135.89,135.94,135.755,135.87,120577
285,135.866,135.939,135.79,135.848,108524
286,135.835,136.02,135.81,135.97,134654
287,135.945,136.0,135.88,135.924,146570
288,135.925,135.95,135.845,135.92,104848
289,135.91,136.04,135.88,135.905,129022
290,135.905,136.039,135.9,135.94,96396
291,135.95,135.98,135.87,135.92,126105
292,135.935,135.96,135.87,135.94,97485
293,135.94,135.95,135.73,135.74,144120
294,135.74,135.75,135.6,135.7,274538
295,135.71,135.81,135.63,135.655,124958
296,135.65,135.67,135.5,135.61,117391
297,135.62,135.68,135.52,135.55,117676
298,135.54,135.555,135.3,135.345,153421
299,135.34,135.407,135.27,135.345,155849
300,135.34,135.41,135.28,135.32,129715
301,135.315,135.4,135.28,135.295,103306
302,135.29,135.38,135.24,135.31,126556
303,135.3,135.37,135.28,135.345,139676
304,135.34,135.4,135.23,135.235,157199
305,135.235,135.33,135.15,135.31,217170
306,135.3,135.315,135.15,135.27,216902
307,135.28,135.33,135.245,135.255,271799
308,135.255,135.46,135.25,135.459,256109
309,135.465,135.56,135.3,135.4,269715
310,135.39,135.7,135.37,135.655,625163
311,135.665,135.81,135.645,135.73,1071057
312,136.29,137.18,136.26,136.585,892296
313,136.593,136.95,136.49,136.895,326953
314,136.9,137.03,136.71,136.85,376372
315,136.835,137.089,136.77,136.775,389356
316,136.77,136.8,136.44,136.8,361504
317,136.799,137.07,136.55,137.04,298209
318,137.04,137.2,136.85,137.136,270561
319,137.14,137.15,136.82,136.91,280684
320,136.92,137.015,136.66,136.808,259010
321,136.8,136.835,136.6,136.83,237887
322,136.835,136.895,136.61,136.655,137787
323,136.67,136.95,136.63,136.88,143947
324,136.88,137.125,136.88,137.105,180632
325,137.11,137.12,136.975,137.055,154635
326,137.055,137.22,137.01,137.22,212584
327,137.22,137.46,137.22,137.43,264552
328,137.44,137.48,137.275,137.356,138495
329,137.36,137.395,137.25,137.32,146004
330,137.33,137.43,137.275,137.37,189924
331,137.38,137.58,137.3,137.405,225946
332,137.4,137.505,137.29,137.38,185272
333,137.38,137.41,137.28,137.4,114773
334,137.4,137.56,137.28,137.34,173099
335,137.33,137.44,137.26,137.39,151787
336,137.39,137.54,137.373,137.54,119002
337,137.53,137.71,137.49,137.71,300722
338,137.705,137.8,137.61,137.62,205709
339,137.611,137.63,137.46,137.577,109503
340,137.575,137.75,137.575,137.705,109336
341,137.7,137.765,137.53,137.74,182836
342,137.74,137.87,137.655,137.737,186796
343,137.74,138.046,137.725,138.039,304478
344,138.035,138.05,137.76,137.78,221119
345,137.77,137.87,137.768,137.86,82543
346,137.85,137.88,137.73,137.86,104756
347,137.86,137.9,137.802,137.873,94612
348,137.875,138.0,137.865,137.96,67416
349,137.96,138.1,137.952,138.1,122034
350,138.08,138.23,138.075,138.11,129292
351,138.09,138.11,137.99,138.005,116038
352,138.01,138.04,137.935,137.995,110536
353,137.995,138.015,137.85,137.905,126786
354,137.9,137.915,137.71,137.715,119976
355,137.715,137.895,137.705,137.845,112321
356,137.841,137.945,137.803,137.932,74743
357,137.94,138.0,137.915,138.0,97655
358,137.995,138.125,137.995,138.115,81465
359,138.115,138.135,138.07,138.1,116772
360,138.11,138.15,138.08,138.15,130959
361,138.15,138.215,138.135,138.2,112656
362,138.2,138.27,138.17,138.22,88018
363,138.215,138.34,138.185,138.33,138000
364,138.335,138.35,138.2,138.23,152712
365,138.225,138.28,138.2,138.265,98232
366,138.267,138.3,138.18,138.23,132659
367,138.235,138.315,138.179,138.298,82048
