,Open,High,Low,Close,Volume
232,148.54,148.57,148.41,148.46,40472
233,148.46,148.55,148.38,148.55,91743
234,149.47,149.82,149.47,149.81,18875
235,149.9,149.91,149.55,149.55,14903
236,149.52,149.7,149.46,149.6,9555
237,149.64,149.87,149.64,149.87,11235
238,149.955,150.15,149.94,149.99,9806
239,149.93,149.93,149.8,149.87,5552
240,149.89,150.75,149.89,150.73,18662
241,150.66,150.94,150.64,150.92,13269
242,151.0,151.09,150.98,151.0,10460
243,150.91,150.91,150.72,150.83,6825
244,150.83,150.94,150.74,150.92,3796
245,150.92,151.04,150.65,150.65,7305
246,150.67,150.82,150.58,150.82,13493
247,150.8,150.9,150.73,150.77,8096
248,150.72,150.91,150.72,150.875,5782
249,150.82,150.885,150.79,150.79,7661
250,150.68,150.82,150.55,150.73,9842
251,150.765,150.92,150.75,150.89,16289
252,150.91,150.93,150.74,150.74,4503
253,150.81,150.83,150.59,150.65,5366
254,150.63,150.755,150.63,150.755,998
255,150.76,150.76,150.56,150.56,3918
256,150.546,150.546,150.42,150.42,3283
257,150.498,150.498,150.34,150.34,5023
258,150.415,150.415,150.22,150.26,14472
259,150.32,150.33,150.2,150.234,7085
260,150.23,150.23,150.18,150.18,1617
261,150.07,150.17,150.06,150.17,2296
262,150.06,150.06,150.01,150.02,1966
263,150.01,150.08,150.01,150.08,2764
264,150.085,150.085,149.81,149.81,2045
265,149.78,149.87,149.75,149.87,2230
266,149.84,149.91,149.8,149.8,5136
267,149.81,149.88,149.81,149.85,9072
268,149.84,149.84,149.77,149.77,1416
269,149.77,149.79,149.75,149.79,630
270,149.76,149.86,149.75,149.795,2135
271,149.81,149.89,149.81,149.89,2158
272,149.89,149.89,149.76,149.81,7038
273,149.76,149.82,149.76,149.82,2201
274,149.76,149.85,149.76,149.85,2864
275,149.8,149.8,149.69,149.69,4272
276,149.72,149.76,149.69,149.74,2822
277,149.78,149.78,149.65,149.67,4849
278,149.64,149.66,149.61,149.66,3459
279,149.64,149.66,149.6,149.66,4082
280,149.75,149.83,149.75,149.83,1152
281,149.965,149.99,149.95,149.97,4920
282,149.955,150.09,149.955,150.09,4316
283,150.07,150.07,150.01,150.02,8244
284,150.03,150.095,150.03,150.08,5857
285,150.08,150.11,150.045,150.08,3961
286,150.075,150.115,149.99,149.99,5392
287,150.01,150.07,150.01,150.07,3353
288,150.055,150.09,150.04,150.072,2997
289,150.09,150.17,150.09,150.14,5642
290,150.15,150.17,150.01,150.01,5571
291,150.0,150.095,149.995,150.08,3418
292,150.09,150.095,150.01,150.02,2274
293,150.01,150.05,150.0,150.03,5651
294,150.04,150.11,150.01,150.01,3988
295,149.97,149.97,149.86,149.92,6937
296,149.87,149.925,149.84,149.84,3616
297,149.82,149.82,149.61,149.61,2639
298,149.63,149.67,149.55,149.55,3958
299,149.55,149.64,149.545,149.56,5241
300,149.58,149.64,149.58,149.62,5363
301,149.59,149.66,149.58,149.64,7290
302,149.62,149.63,149.566,149.566,7078
303,149.59,149.595,149.565,149.592,4708
304,149.59,149.63,149.53,149.62,13155
305,149.6,149.6,149.445,149.54,7973
306,149.56,149.6,149.55,149.55,6589
307,149.55,149.77,149.55,149.77,7367
308,149.78,149.93,149.73,149.93,13824
309,149.92,149.92,149.83,149.89,29078
310,149.91,149.93,149.74,149.85,44855
311,151.43,151.72,151.36,151.71,15639
312,151.76,151.76,151.51,151.63,8317
313,151.67,151.78,151.58,151.77,7124
314,151.83,152.06,151.82,151.96,14986
315,151.97,151.99,151.79,151.83,11758
316,151.89,152.2,151.8,152.2,9958
317,152.19,152.25,152.02,152.25,6999
318,152.22,152.32,152.185,152.29,9877
319,152.28,152.32,152.18,152.18,6377
320,152.2,152.34,152.17,152.21,7630
321,152.22,152.26,152.04,152.08,6634
322,152.08,152.13,152.04,152.13,4394
323,152.12,152.225,152.11,152.225,6460
324,152.21,152.215,152.08,152.11,4917
325,152.25,152.256,152.19,152.21,6245
326,152.25,152.29,152.2,152.29,6958
327,152.3,152.3,152.2,152.2,3018
328,152.2,152.28,152.18,152.18,5697
329,152.18,152.2,152.04,152.04,5852
330,152.08,152.28,152.08,152.21,3635
331,152.21,152.21,152.12,152.2,12541
332,152.16,152.27,152.1,152.27,5376
333,152.3,152.4,152.2,152.21,4600
334,152.2,152.201,152.115,152.15,3411
335,152.13,152.28,151.925,152.27,22843
336,152.27,152.285,152.125,152.28,19115
337,152.255,152.365,152.23,152.255,2542
338,152.21,152.305,152.15,152.305,5165
339,152.315,152.37,152.28,152.365,6153
340,152.385,152.45,152.36,152.45,2492
341,152.47,152.49,152.4,152.47,2907
342,152.44,152.5,152.44,152.49,2088
343,152.505,152.505,152.42,152.45,5117
344,152.44,152.48,152.41,152.41,3560
345,152.41,152.41,152.285,152.3,6127
346,152.305,152.357,152.305,152.357,2341
347,152.4,152.45,152.39,152.4,2438
348,152.44,152.485,152.44,152.48,1674
349,152.45,152.5,152.45,152.45,2332
350,152.44,152.44,152.34,152.34,2290
351,152.34,152.395,152.33,152.395,2701
352,152.4,152.4,152.305,152.315,5186
353,152.31,152.35,152.28,152.28,4925
354,152.28,152.285,152.23,152.285,2478
355,152.235,152.28,152.22,152.22,2673
356,152.26,152.29,152.23,152.25,6976
357,152.24,152.28,152.235,152.24,2240
358,152.24,152.26,152.175,152.175,2653
359,152.175,152.19,152.13,152.13,2476
360,152.15,152.15,152.075,152.09,3558
361,152.025,152.14,152.025,152.14,3493
362,152.13,152.135,152.1,152.1,1807
363,152.11,152.12,152.09,152.09,1497
364,152.105,152.198,152.105,152.198,6661
365,152.19,152.24,152.18,152.195,4321
366,152.205,152.205,152.175,152.2,1435
367,152.22,152.25,152.205,152.205,4152
368,152.22,152.23,152.17,152.179,2687
369,152.19,152.25,152.19,152.25,4180
370,152.3,152.365,152.29,152.31,3699
371,152.31,152.46,152.31,152.42,4892
372,152.4,152.414,152.37,152.38,4239
373,152.405,152.46,152.405,152.417,4700
374,152.425,152.45,152.4,152.44,4276
375,152.42,152.48,152.402,152.46,3602
376,152.505,152.562,152.49,152.5,4051
377,152.47,152.5,152.44,152.5,4852
378,152.505,152.52,152.46,152.476,5252
379,152.49,152.49,152.41,152.43,8251
380,152.4,152.44,152.35,152.44,6263
381,152.45,152.47,152.41,152.47,6194
382,152.495,152.495,152.4,152.4,7681
383,152.39,152.43,152.32,152.325,8997
384,152.315,152.48,152.305,152.46,13762
385,152.465,152.52,152.45,152.48,11511
386,152.5,152.5,152.43,152.43,21092
387,152.42,152.673,152.385,152.6,36813
388,152.61,152.69,152.52,152.52,54364
389,151.16,151.78,151.16,151.775,18558
390,151.76,151.79,151.43,151.63,6014
391,151.54,151.54,151.35,151.47,5897
392,151.42,151.51,151.36,151.36,3642
393,151.41,151.52,151.37,151.485,3466
394,151.54,151.75,151.54,151.72,6108
395,151.805,151.86,151.72,151.72,7080
396,151.621,151.88,151.596,151.88,5023
397,151.9,151.97,151.9,151.94,2533
398,152.0,152.215,152.0,152.2,2600
399,152.19,152.19,152.03,152.11,6556
400,152.09,152.16,151.95,152.03,3225
401,151.98,151.99,151.82,151.93,4869
402,151.96,152.05,151.92,152.01,11562
403,152.025,152.025,151.92,151.96,1956
404,151.96,152.03,151.91,151.92,1901
405,151.925,151.985,151.795,151.795,3774
406,151.84,151.87,151.63,151.632,5092
407,151.66,151.75,151.66,151.74,3826
408,151.73,151.78,151.615,151.725,6451
409,151.75,151.8,151.73,151.75,6070
410,151.74,151.935,151.713,151.9,6833
411,151.95,152.11,151.92,152.08,7678
412,152.05,152.07,152.03,152.05,2744
413,152.03,152.11,151.94,152.11,11140
414,152.11,152.13,152.04,152.04,9444
415,152.0,152.0,151.96,151.973,3825
416,152.02,152.04,151.99,152.04,1822
417,152.05,152.12,152.05,152.12,2438
418,152.22,152.29,152.22,152.28,1675
419,152.3,152.31,152.23,152.31,1604
420,152.28,152.33,152.28,152.33,1365
421,152.33,152.335,152.26,152.26,3127
422,152.255,152.305,152.21,152.24,2007
423,152.27,152.39,152.27,152.39,8357
424,152.37,152.37,152.32,152.34,1808
425,152.33,152.33,152.28,152.29,1476
426,152.31,152.32,152.31,152.32,6492
427,152.32,152.35,152.32,152.325,1610
428,152.3,152.33,152.26,152.26,1989
429,152.27,152.395,152.27,152.37,4904
430,152.36,152.36,152.29,152.3,2026
431,152.31,152.45,152.31,152.41,3763
432,152.43,152.43,152.232,152.29,2045
433,152.335,152.395,152.335,152.395,1612
434,152.37,152.37,152.32,152.32,1284
435,152.325,152.375,152.3,152.3,1428
436,152.275,152.3,152.25,152.265,2231
437,152.23,152.23,152.09,152.09,2572
438,152.08,152.26,152.08,152.24,2023
439,152.205,152.22,152.19,152.205,1112
440,152.19,152.27,152.19,152.27,1920
441,152.305,152.43,152.28,152.42,2828
442,152.38,152.38,152.3,152.32,1842
443,152.37,152.41,152.365,152.41,1773
444,152.42,152.45,152.4,152.45,3238
445,152.45,152.45,152.365,152.378,3675
446,152.31,152.357,152.285,152.35,6839
447,152.295,152.295,152.25,152.26,2646
448,152.23,152.285,152.21,152.285,2623
449,152.34,152.363,152.3,152.326,6798
450,152.305,152.305,152.2,152.2,1021
451,152.195,152.2,152.145,152.149,2909
452,152.14,152.21,152.14,152.21,3371
453,152.18,152.18,152.07,152.13,9419
454,152.1,152.19,152.02,152.16,16593
455,152.16,152.18,152.09,152.125,15871
456,152.13,152.13,151.96,152.02,5019
457,152.03,152.145,152.03,152.14,3318
458,152.115,152.18,152.115,152.18,3331
459,152.185,152.3,152.17,152.19,6705
460,152.2,152.22,152.16,152.19,5446
461,152.2,152.2,152.1,152.1,4275
462,152.104,152.14,152.07,152.14,11136
463,152.13,152.192,152.08,152.18,10744
464,152.17,152.21,152.13,152.13,11256
465,152.13,152.24,152.091,152.24,22423
466,152.24,152.27,152.14,152.15,32414
467,154.84,155.04,154.68,154.68,32624
468,154.77,154.92,154.64,154.64,8224
469,154.65,154.66,154.46,154.48,5426
470,154.45,154.477,154.37,154.44,7619
471,154.48,154.49,154.24,154.43,5993
472,154.42,154.49,154.34,154.49,6030
473,154.485,154.485,154.29,154.3,13042
474,154.31,154.5,154.29,154.48,8616
475,154.56,154.72,154.54,154.64,6361
476,154.61,154.64,154.55,154.59,1921
477,154.606,154.649,154.56,154.56,3077
478,154.62,154.68,154.62,154.67,2282
479,154.705,154.81,154.675,154.77,5621
480,154.82,154.94,154.82,154.94,4409
481,154.93,155.25,154.92,155.25,6315
