reportedEPS,Action,Current Ratio,Quick Ratio,Debt to Equity,Debt to Asset,Gross Margin,Profit Margin,Operating Margin,Interest Coverage,Inventory Ratio,Return On StockHolder,Free Cash Flow Conversion
0.63,0,4.261887450923368,4.092700305365712,1.318678686525564,0.5687198895598359,0.5974646947625931,0.2966751918158568,0.3379295007227844,8.191374663072777,2.899159663865546,0.04783990941555614,0.6516464471403813
0.53,1,4.03625495419401,3.903320122149308,1.3293628044249104,0.5706980475087963,8.873684210526315,4.052631578947368,4.708771929824562,7.176470588235294,2.8326693227091635,0.03709365777013398,3.5105229591836733
0.78,0,4.1115349204261475,3.9448901749309484,1.2790004726383495,0.5612111484811051,0.6007846067625631,0.34532038109471325,0.37577059592751727,12.340490797546012,2.388535031847134,0.056654953455397325,1.5997792494481236
0.68,1,3.71911252900232,3.5445185614849186,1.054600270298368,0.5132873218911918,0.6356813552053179,0.33772917336764235,0.36699903505950465,12.538461538461538,2.5403508771929824,0.05187649443809128,0.5977215189873418
0.69,1,4.34209428452232,4.169044639132249,1.0677071282838693,0.5163725141142363,0.6320066680558449,0.3405917899562409,0.3699729110231298,12.592198581560284,3.673076923076923,0.05262604379193572,0.6113134255887351
0.62,1,4.350302758466023,4.1862899005756145,1.105967816868691,0.525158935483224,0.6144718473708701,0.3161935784085621,0.3465565379246161,11.413793103448276,3.8603351955307263,0.04612070785994847,3.5944412932501417
0.92,0,3.3447772604072554,3.184376954618111,0.9255514313750587,0.48066824718055523,0.7041519434628976,0.40530035335689046,0.4265017667844523,20.116666666666667,2.6084656084656084,0.07777635564657195,0.7972572275759822
0.68,1,3.3916895814237704,3.2315918117934617,0.9362068579864451,0.4835262586354289,0.6157730740302998,0.34909208122918234,0.37358977114000214,15.25,3.541850220264317,0.05737356566085848,0.6480059450086698
0.69,1,3.375438596491228,3.2135011441647596,0.9566604687464132,0.488925127290645,0.5984905660377359,0.34533692722371967,0.3701347708894879,14.92608695652174,3.6367521367521367,0.0586047792851732,0.6508728179551122
0.59,1,3.1293542613245218,2.9940107393638993,0.984474403435842,0.496088234613337,0.5897037744863832,0.3180840898232203,0.34400382226469184,13.271889400921658,3.316872427983539,0.05032038768057693,1.7666187050359712
0.87,0,3.2389683032939716,3.048399627097576,0.8323777100877979,0.45426098860802816,0.6589019822782497,0.4408513748058829,0.4599433634785786,24.09090909090909,3.6625,0.08524457982440423,0.7780145622447168
0.65,0,3.414400805639476,3.222977509231286,0.8328411922118667,0.45439899307740717,0.6008037508372405,0.3449430676490288,0.3678276400982362,16.073170731707318,4.04739336492891,0.057765064132139894,0.7930945632568925
0.64,1,3.3310925730946788,3.1577711184903214,0.8532210408766256,0.4603989605433295,0.6085330987464262,0.3606773696943039,0.38212007917308116,17.82051282051282,5.670731707317073,0.06004699532373264,0.14363143631436315
0.53,1,2.7353636689358654,2.6008599068434255,0.7668997668997669,0.4340369393139842,0.6076274294096077,0.3302774721916636,0.3532575479770199,15.372340425531915,5.972972972972973,0.046943155854046945,1.5765175263607865
0.82,1,2.6009227969846633,2.4649077203015337,0.7928721845815785,0.442235755231274,0.6295346280688897,0.40152070355441555,0.4191095639428362,23.828125,6.044303797468355,0.07901483244826955,0.7363374880153404
0.62,0,3.2271320495185694,3.0680880330123794,0.734448254145966,0.4234477750433695,0.6027215399933621,0.3482686137847107,0.36928863812368623,17.568421052631578,5.3604651162790695,0.05826510857649336,0.7271805273833671
0.54,0,3.475614161849711,3.3133128612716765,0.7392652671755725,0.42504457550404606,0.5959963603275705,0.33666969972702454,0.35850773430391264,16.416666666666668,4.261467889908257,0.052290076335877865,0.30074786324786323
0.48,1,3.0029105392156863,2.842830882352941,0.806196811112198,0.44635047861465765,0.5714115118223071,0.2950800095533795,0.3180081203725818,13.869791666666666,3.613899613899614,0.04499657634745183,1.6162826420890937
0.75,0,2.7602874859075537,2.583497745208568,0.8487278761061947,0.45908750934928944,0.9526682134570765,0.3368909512761021,0.4045475638051044,19.615384615384617,2.174917491749175,0.06710076427996782,0.836121157323689
0.54,1,2.87706080482184,2.6629143768835313,0.8479394816615233,0.458856737504803,0.9469420356001825,0.3396850753080785,0.3408261068005477,15.593137254901961,2.148550724637681,0.06264849659993992,0.6704455576061166
0.51,1,2.45373425314937,2.2847930413917217,0.9540567243984657,0.48824412950046847,0.9388254486133768,0.3306921463528315,0.322768585411326,14.261682242990654,2.809322033898305,0.059920957805416716,0.22449536279323512
0.42,1,2.1930434782608694,2.0652173913043477,1.0324861396623684,0.5079917247720481,0.9257531324980005,0.2619301519594775,0.25553185817115437,11.025510204081632,2.5914893617021275,0.04740546938266991,1.3382778581765558
0.6,0,1.8381321897760534,1.7162208154652507,0.9994155464640561,0.49985384390529086,0.9290899526564966,0.2653340347185692,0.34718569174118885,13.54726368159204,2.312741312741313,0.05877005000324696,0.7339945897204689
0.38,0,1.6826187635955372,1.5693635534348467,1.0854754881303554,0.5204930454989392,0.9678326046221112,0.27607745159275454,0.287788881948782,10.505376344086022,1.2603174603174603,0.04828627616238236,0.7003257328990228
